unique_code,make_slug,make_name,model_slug,model_name,year,trim_slug,trim_name,variant_slug,variant_name,vehicle_type,drivetrain,system_power_kw,system_torque_nm,battery_capacity_gross_kwh,battery_capacity_net_kwh,battery_chemistry,dc_max_power_kw,ac_max_power_kw,range_wltp_km,range_epa_km,acceleration_0_100_s,top_speed_kmh,charge_connectors,sources
mercedes_benz:eqe:2024:eqe,mercedes_benz,Mercedes-Benz,eqe,EQE,2024,base,Base,,,PassengerCar,Rwd,180,550,90.6,84,li-ion,170,11,590,453,7.3,160,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqe/
mercedes_benz:eqe:2024:eqe_500_4matic,mercedes_benz,Mercedes-Benz,eqe,EQE,2024,base,Base,500_4matic,500 4MATIC,PassengerCar,Awd,300,858,90.6,84,li-ion,170,11,570,435,4.6,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqe/
mercedes_benz:eqe:2024:eqe_53_amg,mercedes_benz,Mercedes-Benz,eqe,EQE,2024,base,Base,53_amg,53 AMG,PassengerCar,Awd,460,950,90.6,84,li-ion,200,11,526,402,3.3,220,Ccs2,https://www.mercedes-amg.com/en/vehicles/eqe/
mercedes_benz:eqe:2024:eqe_350_plus,mercedes_benz,Mercedes-Benz,eqe,EQE,2024,base,Base,350_plus,350+,PassengerCar,Rwd,215,565,90.6,84,li-ion,170,11,645,490,6.4,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqe/
mercedes_benz:eqe:2025:eqe,mercedes_benz,Mercedes-Benz,eqe,EQE,2025,base,Base,,,PassengerCar,Rwd,180,550,90.6,84,li-ion,170,11,590,453,7.3,160,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqe/
mercedes_benz:eqe:2025:eqe_500_4matic,mercedes_benz,Mercedes-Benz,eqe,EQE,2025,base,Base,500_4matic,500 4MATIC,PassengerCar,Awd,300,858,90.6,84,li-ion,170,11,570,435,4.6,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqe/
mercedes_benz:eqe:2025:eqe_53_amg,mercedes_benz,Mercedes-Benz,eqe,EQE,2025,base,Base,53_amg,53 AMG,PassengerCar,Awd,460,950,90.6,84,li-ion,200,11,526,402,3.3,220,Ccs2,https://www.mercedes-amg.com/en/vehicles/eqe/
mercedes_benz:eqe:2025:eqe_350_plus,mercedes_benz,Mercedes-Benz,eqe,EQE,2025,base,Base,350_plus,350+,PassengerCar,Rwd,215,565,90.6,84,li-ion,170,11,645,490,6.4,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqe/
mercedes_benz:eqe_suv:2023:eqe_suv,mercedes_benz,Mercedes-Benz,eqe_suv,EQE SUV,2023,base,Base,,,Suv,Rwd,215,565,90.6,84,li-ion,170,11,550,420,6.1,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqe-suv/
mercedes_benz:eqe_suv:2023:eqe_suv_53_amg,mercedes_benz,Mercedes-Benz,eqe_suv,EQE SUV,2023,base,Base,53_amg,53 AMG,Suv,Awd,460,950,90.6,84,li-ion,200,11,488,373,3.5,220,Ccs2,https://www.mercedes-amg.com/en/vehicles/eqe-suv/
mercedes_benz:eqe_suv:2023:eqe_suv_500_4matic,mercedes_benz,Mercedes-Benz,eqe_suv,EQE SUV,2023,base,Base,500_4matic,500 4MATIC,Suv,Awd,300,858,90.6,84,li-ion,170,11,530,405,4.6,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqe-suv/
mercedes_benz:eqe_suv:2024:eqe_suv,mercedes_benz,Mercedes-Benz,eqe_suv,EQE SUV,2024,base,Base,,,Suv,Rwd,215,565,90.6,84,li-ion,170,11,550,420,6.1,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqe-suv/
mercedes_benz:eqe_suv:2024:eqe_suv_53_amg,mercedes_benz,Mercedes-Benz,eqe_suv,EQE SUV,2024,base,Base,53_amg,53 AMG,Suv,Awd,460,950,90.6,84,li-ion,200,11,488,373,3.5,220,Ccs2,https://www.mercedes-amg.com/en/vehicles/eqe-suv/
mercedes_benz:eqe_suv:2024:eqe_suv_500_4matic,mercedes_benz,Mercedes-Benz,eqe_suv,EQE SUV,2024,base,Base,500_4matic,500 4MATIC,Suv,Awd,300,858,90.6,84,li-ion,170,11,530,405,4.6,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqe-suv/
mercedes_benz:eqe_suv:2025:eqe_suv,mercedes_benz,Mercedes-Benz,eqe_suv,EQE SUV,2025,base,Base,,,Suv,Rwd,215,565,90.6,84,li-ion,170,11,550,420,6.1,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqe-suv/
mercedes_benz:eqe_suv:2025:eqe_suv_53_amg,mercedes_benz,Mercedes-Benz,eqe_suv,EQE SUV,2025,base,Base,53_amg,53 AMG,Suv,Awd,460,950,90.6,84,li-ion,200,11,488,373,3.5,220,Ccs2,https://www.mercedes-amg.com/en/vehicles/eqe-suv/
mercedes_benz:eqe_suv:2025:eqe_suv_500_4matic,mercedes_benz,Mercedes-Benz,eqe_suv,EQE SUV,2025,base,Base,500_4matic,500 4MATIC,Suv,Awd,300,858,90.6,84,li-ion,170,11,530,405,4.6,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqe-suv/
mercedes_benz:eqs:2023:eqs,mercedes_benz,Mercedes-Benz,eqs,EQS,2023,base,Base,,,PassengerCar,Rwd,245,568,107.8,100,li-ion,200,11,784,563,6.2,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqs/
mercedes_benz:eqs:2023:eqs_53_amg,mercedes_benz,Mercedes-Benz,eqs,EQS,2023,base,Base,53_amg,53 AMG,PassengerCar,Awd,484,950,107.8,100,li-ion,200,11,586,419,3.4,250,Ccs2,https://www.mercedes-amg.com/en/vehicles/eqs/
mercedes_benz:eqs:2023:eqs_580_4matic,mercedes_benz,Mercedes-Benz,eqs,EQS,2023,base,Base,580_4matic,580 4MATIC,PassengerCar,Awd,380,855,107.8,100,li-ion,200,11,720,516,4.3,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqs/
mercedes_benz:eqs:2024:eqs,mercedes_benz,Mercedes-Benz,eqs,EQS,2024,base,Base,,,PassengerCar,Rwd,245,568,107.8,100,li-ion,200,11,784,563,6.2,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqs/
mercedes_benz:eqs:2024:eqs_53_amg,mercedes_benz,Mercedes-Benz,eqs,EQS,2024,base,Base,53_amg,53 AMG,PassengerCar,Awd,484,950,107.8,100,li-ion,200,11,586,419,3.4,250,Ccs2,https://www.mercedes-amg.com/en/vehicles/eqs/
mercedes_benz:eqs:2024:eqs_580_4matic,mercedes_benz,Mercedes-Benz,eqs,EQS,2024,base,Base,580_4matic,580 4MATIC,PassengerCar,Awd,380,855,107.8,100,li-ion,200,11,720,516,4.3,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqs/
mercedes_benz:eqs:2025:eqs,mercedes_benz,Mercedes-Benz,eqs,EQS,2025,base,Base,,,PassengerCar,Rwd,245,568,118,110,li-ion,200,11,799,574,6.2,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqs/
mercedes_benz:eqs:2025:eqs_53_amg,mercedes_benz,Mercedes-Benz,eqs,EQS,2025,base,Base,53_amg,53 AMG,PassengerCar,Awd,484,950,118,110,li-ion,200,11,601,430,3.4,250,Ccs2,https://www.mercedes-amg.com/en/vehicles/eqs/
mercedes_benz:eqs:2025:eqs_580_4matic,mercedes_benz,Mercedes-Benz,eqs,EQS,2025,base,Base,580_4matic,580 4MATIC,PassengerCar,Awd,380,855,118,110,li-ion,200,11,735,527,4.3,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqs/
mercedes_benz:eqs_suv:2023:eqs_suv,mercedes_benz,Mercedes-Benz,eqs_suv,EQS SUV,2023,base,Base,,,Suv,Rwd,265,568,107.8,100,li-ion,200,11,660,473,6,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqs-suv/
mercedes_benz:eqs_suv:2023:eqs_suv_53_amg,mercedes_benz,Mercedes-Benz,eqs_suv,EQS SUV,2023,base,Base,53_amg,53 AMG,Suv,Awd,484,950,107.8,100,li-ion,200,11,488,349,3.5,250,Ccs2,https://www.mercedes-amg.com/en/vehicles/eqs-suv/
mercedes_benz:eqs_suv:2023:eqs_suv_580_4matic,mercedes_benz,Mercedes-Benz,eqs_suv,EQS SUV,2023,base,Base,580_4matic,580 4MATIC,Suv,Awd,400,858,107.8,100,li-ion,200,11,600,430,4.6,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqs-suv/
mercedes_benz:eqs_suv:2024:eqs_suv,mercedes_benz,Mercedes-Benz,eqs_suv,EQS SUV,2024,base,Base,,,Suv,Rwd,265,568,107.8,100,li-ion,200,11,660,473,6,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqs-suv/
mercedes_benz:eqs_suv:2024:eqs_suv_53_amg,mercedes_benz,Mercedes-Benz,eqs_suv,EQS SUV,2024,base,Base,53_amg,53 AMG,Suv,Awd,484,950,107.8,100,li-ion,200,11,488,349,3.5,250,Ccs2,https://www.mercedes-amg.com/en/vehicles/eqs-suv/
mercedes_benz:eqs_suv:2024:eqs_suv_580_4matic,mercedes_benz,Mercedes-Benz,eqs_suv,EQS SUV,2024,base,Base,580_4matic,580 4MATIC,Suv,Awd,400,858,107.8,100,li-ion,200,11,600,430,4.6,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqs-suv/
mercedes_benz:eqs_suv:2025:eqs_suv,mercedes_benz,Mercedes-Benz,eqs_suv,EQS SUV,2025,base,Base,,,Suv,Rwd,265,568,118,110,li-ion,200,11,675,484,6,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqs-suv/
mercedes_benz:eqs_suv:2025:eqs_suv_53_amg,mercedes_benz,Mercedes-Benz,eqs_suv,EQS SUV,2025,base,Base,53_amg,53 AMG,Suv,Awd,484,950,118,110,li-ion,200,11,503,360,3.5,250,Ccs2,https://www.mercedes-amg.com/en/vehicles/eqs-suv/
mercedes_benz:eqs_suv:2025:eqs_suv_580_4matic,mercedes_benz,Mercedes-Benz,eqs_suv,EQS SUV,2025,base,Base,580_4matic,580 4MATIC,Suv,Awd,400,858,118,110,li-ion,200,11,615,441,4.6,210,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqs-suv/
mercedes_benz:eqv:2023:eqv,mercedes_benz,Mercedes-Benz,eqv,EQV,2023,base,Base,,,Van,Fwd,90,362,60,55,li-ion,110,11,365,,12.1,160,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqv/
mercedes_benz:eqv:2023:eqv_long_range,mercedes_benz,Mercedes-Benz,eqv,EQV,2023,base,Base,long_range,Long Range,Van,Fwd,90,362,90,85,li-ion,110,11,365,,12.1,160,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqv/
mercedes_benz:eqv:2024:eqv,mercedes_benz,Mercedes-Benz,eqv,EQV,2024,base,Base,,,Van,Fwd,90,362,60,55,li-ion,110,11,365,,12.1,160,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqv/
mercedes_benz:eqv:2024:eqv_long_range,mercedes_benz,Mercedes-Benz,eqv,EQV,2024,base,Base,long_range,Long Range,Van,Fwd,90,362,90,85,li-ion,110,11,365,,12.1,160,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqv/
mercedes_benz:eqv:2025:eqv,mercedes_benz,Mercedes-Benz,eqv,EQV,2025,base,Base,,,Van,Fwd,90,362,60,55,li-ion,110,11,365,,12.1,160,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqv/
mercedes_benz:eqv:2025:eqv_long_range,mercedes_benz,Mercedes-Benz,eqv,EQV,2025,base,Base,long_range,Long Range,Van,Fwd,90,362,90,85,li-ion,110,11,365,,12.1,160,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqv/
mercedes_benz:g_580_eq:2025:g_580_eq,mercedes_benz,Mercedes-Benz,g_580_eq,G 580 EQ,2025,base,Base,,,Suv,Awd,426,1164,116,108,li-ion,200,11,470,337,4.7,180,Ccs2,https://www.mercedes-benz.com/en/vehicles/passenger-cars/g-580-eq/
mg:cyberster:2025:cyberster,mg,MG Motor,cyberster,Cyberster,2025,base,Base,,,PassengerCar,Awd,375,725,77,73,li-ion,150,11,342,,3.2,200,Ccs2,https://www.mgmotor.com.br|https://www.band.com.br/bandmotor/noticias/mg-motor-chega-oficialmente-no-brasil-com-tres-evs-precos-202511131426
mg:mg4:2023:mg4,mg,MG Motor,mg4,MG4,2023,standard,Standard,,,PassengerCar,Rwd,125,250,51,49,li-ion,135,11,350,,7.7,160,Ccs2,https://www.mgmotor.co.uk/electric-cars/mg4-electric|https://www.mgmotor.eu/electric-cars/mg4-electric
mg:mg4:2023:mg4_standard_range,mg,MG Motor,mg4,MG4,2023,standard,Standard,standard_range,Standard Range,PassengerCar,Rwd,125,250,51,49,li-ion,135,11,350,,7.7,160,Ccs2,https://www.mgmotor.co.uk/electric-cars/mg4-electric
mg:mg4:2023:mg4_long_range,mg,MG Motor,mg4,MG4,2023,standard,Standard,long_range,Long Range,PassengerCar,Rwd,125,250,64,61,li-ion,135,11,450,,7.7,160,Ccs2,https://www.mgmotor.co.uk/electric-cars/mg4-electric
mg:mg4:2023:mg4_trophy,mg,MG Motor,mg4,MG4,2023,trophy,Trophy,trophy,Trophy,PassengerCar,Rwd,150,250,64,61,li-ion,135,11,450,,7.5,160,Ccs2,https://www.mgmotor.co.uk/electric-cars/mg4-electric
mg:mg4:2023:mg4_xpower,mg,MG Motor,mg4,MG4,2023,xpower,XPower,xpower,XPower,PassengerCar,Awd,320,600,64,61,li-ion,150,11,385,,3.8,200,Ccs2,https://www.mgmotor.co.uk/electric-cars/mg4-electric
mg:mg4:2024:mg4,mg,MG Motor,mg4,MG4,2024,standard,Standard,,,PassengerCar,Rwd,125,250,51,49,li-ion,135,11,350,,7.7,160,Ccs2,https://www.mgmotor.co.uk/electric-cars/mg4-electric|https://www.mgmotor.com.br
mg:mg4:2024:mg4_standard_range,mg,MG Motor,mg4,MG4,2024,standard,Standard,standard_range,Standard Range,PassengerCar,Rwd,125,250,51,49,li-ion,135,11,350,,7.7,160,Ccs2,https://www.mgmotor.co.uk/electric-cars/mg4-electric
mg:mg4:2024:mg4_long_range,mg,MG Motor,mg4,MG4,2024,standard,Standard,long_range,Long Range,PassengerCar,Rwd,125,250,64,61,li-ion,135,11,450,,7.7,160,Ccs2,https://www.mgmotor.co.uk/electric-cars/mg4-electric
mg:mg4:2024:mg4_trophy,mg,MG Motor,mg4,MG4,2024,trophy,Trophy,trophy,Trophy,PassengerCar,Rwd,150,250,64,61,li-ion,135,11,450,,7.5,160,Ccs2,https://www.mgmotor.co.uk/electric-cars/mg4-electric
mg:mg4:2024:mg4_xpower,mg,MG Motor,mg4,MG4,2024,xpower,XPower,xpower,XPower,PassengerCar,Awd,320,600,64,61,li-ion,150,11,385,,3.8,200,Ccs2,https://www.mgmotor.co.uk/electric-cars/mg4-electric
mg:mg4:2025:mg4,mg,MG Motor,mg4,MG4,2025,standard,Standard,,,PassengerCar,Rwd,125,250,51,49,li-ion,135,11,350,,7.7,160,Ccs2,https://www.mgmotor.co.uk/electric-cars/mg4-electric|https://www.mgmotor.com.br
mg:mg4:2025:mg4_standard_range,mg,MG Motor,mg4,MG4,2025,standard,Standard,standard_range,Standard Range,PassengerCar,Rwd,125,250,51,49,li-ion,135,11,350,,7.7,160,Ccs2,https://www.mgmotor.co.uk/electric-cars/mg4-electric
mg:mg4:2025:mg4_long_range,mg,MG Motor,mg4,MG4,2025,standard,Standard,long_range,Long Range,PassengerCar,Rwd,125,250,64,61,li-ion,135,11,450,,7.7,160,Ccs2,https://www.mgmotor.co.uk/electric-cars/mg4-electric
mg:mg4:2025:mg4_trophy,mg,MG Motor,mg4,MG4,2025,trophy,Trophy,trophy,Trophy,PassengerCar,Rwd,150,250,64,61,li-ion,135,11,450,,7.5,160,Ccs2,https://www.mgmotor.co.uk/electric-cars/mg4-electric
mg:mg4:2025:mg4_xpower,mg,MG Motor,mg4,MG4,2025,xpower,XPower,xpower,XPower,PassengerCar,Awd,320,600,64,61,li-ion,150,11,385,,3.8,200,Ccs2,https://www.mgmotor.com.br|https://www.band.com.br/bandmotor/noticias/mg-motor-chega-oficialmente-no-brasil-com-tres-evs-precos-202511131426
mg:s5:2025:s5,mg,MG Motor,s5,S5,2025,luxury,Luxury,,,Suv,Rwd,224,350,68,64,li-ion,150,11,351,,6.3,180,Ccs2,https://www.mgmotor.com.br|https://www.band.com.br/bandmotor/noticias/mg-motor-chega-oficialmente-no-brasil-com-tres-evs-precos-202511131426
mini:cooper_se:2023:cooper_se,mini,Mini,cooper_se,Cooper SE,2023,se,SE,,,PassengerCar,Fwd,135,270,32.6,28.9,li-ion,50,11,234,,7.3,150,Ccs2,https://www.mini.com/en_GB/home/range/mini-cooper-electric.html
mini:cooper_se:2024:cooper_se,mini,Mini,cooper_se,Cooper SE,2024,se,SE,,,PassengerCar,Fwd,160,330,54.2,51,li-ion,95,11,303,,6.7,150,Ccs2,https://www.mini.com/en_GB/home/range/mini-cooper-electric.html
mini:cooper_se:2025:cooper_se,mini,Mini,cooper_se,Cooper SE,2025,se,SE,,,PassengerCar,Fwd,160,330,54.2,51,li-ion,95,11,303,,6.7,150,Ccs2,https://www.mini.com/en_GB/home/range/mini-cooper-electric.html
mini:countryman:2024:countryman,mini,Mini,countryman,Countryman,2024,e,E,,,Suv,Fwd,150,250,66.5,64.7,li-ion,130,11,462,,8.6,170,Ccs2,https://www.mini.com/en_GB/home/range/mini-countryman-electric.html
mini:countryman:2024:countryman_se_all4,mini,Mini,countryman,Countryman,2024,e,E,se_all4,SE ALL4,Suv,Awd,230,494,66.5,64.7,li-ion,130,11,432,,5.6,180,Ccs2,https://www.mini.com/en_GB/home/range/mini-countryman-electric.html
mini:countryman:2025:countryman,mini,Mini,countryman,Countryman,2025,e,E,,,Suv,Fwd,150,250,66.5,64.7,li-ion,130,11,462,,8.6,170,Ccs2,https://www.mini.com/en_GB/home/range/mini-countryman-electric.html
mini:countryman:2025:countryman_se_all4,mini,Mini,countryman,Countryman,2025,e,E,se_all4,SE ALL4,Suv,Awd,230,494,66.5,64.7,li-ion,130,11,432,,5.6,180,Ccs2,https://www.mini.com/en_GB/home/range/mini-countryman-electric.html
mitsubishi:eclipse_cross_ev:2025:eclipse_cross_ev,mitsubishi,Mitsubishi,eclipse_cross_ev,Eclipse Cross EV,2025,base,Base,,,Suv,Fwd,160,,,87,li-ion,150,22,600,,8.4,170,Ccs2,https://www.mitsubishi-motors.com/en/newsroom/newsrelease/2025/20250918_2.html|https://insideevs.uol.com.br/news/772714/mitsubishi-eclipse-cross-2025-eletrico/
mitsubishi:minicab_miev:2023:minicab_miev,mitsubishi,Mitsubishi,minicab_miev,Minicab-MiEV,2023,base,Base,,,Van,Fwd,30,196,,10.5,li-ion,,3.7,,,,,Type1,https://www.mitsubishi-motors.com/jp/products/minicab-miev/
mitsubishi:minicab_miev:2023:minicab_miev_16_0_kwh,mitsubishi,Mitsubishi,minicab_miev,Minicab-MiEV,2023,base,Base,16_0_kwh,16.0 kWh,Van,Fwd,30,196,,16,li-ion,,3.7,,,,,Type1,https://www.mitsubishi-motors.com/jp/products/minicab-miev/
mitsubishi:minicab_miev:2023:minicab_miev_10_5_kwh,mitsubishi,Mitsubishi,minicab_miev,Minicab-MiEV,2023,base,Base,10_5_kwh,10.5 kWh,Van,Fwd,30,196,,10.5,li-ion,,3.7,,,,,Type1,https://www.mitsubishi-motors.com/jp/products/minicab-miev/
nammi:01:2023:01,nammi,Nammi,01,01,2023,base,Base,,,PassengerCar,Fwd,70,160,31.4,29.5,lfp,80,6.6,,,,140,GbTDc,https://cnevpost.com/2024/01/08/dongfeng-nammi-launches-01-ev/
nammi:01:2023:01_42_3kwh,nammi,Nammi,01,01,2023,base,Base,42_3kwh,42.3 kWh,PassengerCar,Fwd,70,160,42.3,40,lfp,80,6.6,,,,140,GbTDc,https://cnevpost.com/2024/01/08/dongfeng-nammi-launches-01-ev/
nammi:01:2024:01,nammi,Nammi,01,01,2024,base,Base,,,PassengerCar,Fwd,70,160,31.4,29.5,lfp,80,6.6,,,,140,GbTDc,https://cnevpost.com/2024/01/08/dongfeng-nammi-launches-01-ev/
nammi:01:2024:01_42_3kwh,nammi,Nammi,01,01,2024,base,Base,42_3kwh,42.3 kWh,PassengerCar,Fwd,70,160,42.3,40,lfp,80,6.6,,,,140,GbTDc,https://cnevpost.com/2024/01/08/dongfeng-nammi-launches-01-ev/
nammi:01:2025:01,nammi,Nammi,01,01,2025,base,Base,,,PassengerCar,Fwd,70,160,31.4,29.5,lfp,80,6.6,,,,140,GbTDc,https://cnevpost.com/2024/01/08/dongfeng-nammi-launches-01-ev/
nammi:01:2025:01_42_3kwh,nammi,Nammi,01,01,2025,base,Base,42_3kwh,42.3 kWh,PassengerCar,Fwd,70,160,42.3,40,lfp,80,6.6,,,,140,GbTDc,https://cnevpost.com/2024/01/08/dongfeng-nammi-launches-01-ev/
nammi:06:2023:06,nammi,Nammi,06,06,2023,base,Base,,,Suv,Fwd,135,225,44.94,42.5,lfp,80,6.6,,,,150,GbTDc,https://en.wikipedia.org/wiki/Nammi_06
nammi:06:2023:06_51_87kwh,nammi,Nammi,06,06,2023,base,Base,51_87kwh,51.87 kWh,Suv,Fwd,135,225,51.87,49,lfp,80,6.6,,,,150,GbTDc,https://en.wikipedia.org/wiki/Nammi_06
nammi:06:2024:06,nammi,Nammi,06,06,2024,base,Base,,,Suv,Fwd,135,225,44.94,42.5,lfp,80,6.6,,,,150,GbTDc,https://en.wikipedia.org/wiki/Nammi_06
nammi:06:2024:06_51_87kwh,nammi,Nammi,06,06,2024,base,Base,51_87kwh,51.87 kWh,Suv,Fwd,135,225,51.87,49,lfp,80,6.6,,,,150,GbTDc,https://en.wikipedia.org/wiki/Nammi_06
nammi:06:2025:06,nammi,Nammi,06,06,2025,base,Base,,,Suv,Fwd,135,225,44.94,42.5,lfp,80,6.6,,,,150,GbTDc,https://en.wikipedia.org/wiki/Nammi_06
nammi:06:2025:06_51_87kwh,nammi,Nammi,06,06,2025,base,Base,51_87kwh,51.87 kWh,Suv,Fwd,135,225,51.87,49,lfp,80,6.6,,,,150,GbTDc,https://en.wikipedia.org/wiki/Nammi_06
nio:ec6:2023:ec6,nio,NIO,ec6,EC6,2023,base,Base,,,Suv,Awd,480,850,75,70,nmc,200,11,,,4.7,200,Ccs2|GbTDc,https://www.nio.com/ec6
nio:ec6:2023:ec6_150kwh,nio,NIO,ec6,EC6,2023,base,Base,150kwh,150 kWh,Suv,Awd,480,850,150,140,nmc,200,11,,,4.7,200,Ccs2|GbTDc,https://www.nio.com/ec6
nio:ec6:2023:ec6_100kwh,nio,NIO,ec6,EC6,2023,base,Base,100kwh,100 kWh,Suv,Awd,480,850,100,93,nmc,200,11,,,4.7,200,Ccs2|GbTDc,https://www.nio.com/ec6
nio:ec6:2024:ec6,nio,NIO,ec6,EC6,2024,base,Base,,,Suv,Awd,480,850,75,70,nmc,200,11,,,4.7,200,Ccs2|GbTDc,https://www.nio.com/ec6
nio:ec6:2024:ec6_150kwh,nio,NIO,ec6,EC6,2024,base,Base,150kwh,150 kWh,Suv,Awd,480,850,150,140,nmc,200,11,,,4.7,200,Ccs2|GbTDc,https://www.nio.com/ec6
nio:ec6:2024:ec6_100kwh,nio,NIO,ec6,EC6,2024,base,Base,100kwh,100 kWh,Suv,Awd,480,850,100,93,nmc,200,11,,,4.7,200,Ccs2|GbTDc,https://www.nio.com/ec6
nio:ec6:2025:ec6,nio,NIO,ec6,EC6,2025,base,Base,,,Suv,Awd,480,850,75,70,nmc,200,11,,,4.7,200,Ccs2|GbTDc,https://www.nio.com/ec6
nio:ec6:2025:ec6_150kwh,nio,NIO,ec6,EC6,2025,base,Base,150kwh,150 kWh,Suv,Awd,480,850,150,140,nmc,200,11,,,4.7,200,Ccs2|GbTDc,https://www.nio.com/ec6
nio:ec6:2025:ec6_100kwh,nio,NIO,ec6,EC6,2025,base,Base,100kwh,100 kWh,Suv,Awd,480,850,100,93,nmc,200,11,,,4.7,200,Ccs2|GbTDc,https://www.nio.com/ec6
nio:ec7:2023:ec7,nio,NIO,ec7,EC7,2023,base,Base,,,Suv,Awd,480,850,75,70,nmc,200,11,,,3.9,200,Ccs2|GbTDc,https://www.nio.com/ec7
nio:ec7:2023:ec7_150kwh,nio,NIO,ec7,EC7,2023,base,Base,150kwh,150 kWh,Suv,Awd,480,850,150,140,nmc,200,11,,,3.9,200,Ccs2|GbTDc,https://www.nio.com/ec7
nio:ec7:2023:ec7_100kwh,nio,NIO,ec7,EC7,2023,base,Base,100kwh,100 kWh,Suv,Awd,480,850,100,93,nmc,200,11,,,3.9,200,Ccs2|GbTDc,https://www.nio.com/ec7
nio:ec7:2024:ec7,nio,NIO,ec7,EC7,2024,base,Base,,,Suv,Awd,480,850,75,70,nmc,200,11,,,3.9,200,Ccs2|GbTDc,https://www.nio.com/ec7
nio:ec7:2024:ec7_150kwh,nio,NIO,ec7,EC7,2024,base,Base,150kwh,150 kWh,Suv,Awd,480,850,150,140,nmc,200,11,,,3.9,200,Ccs2|GbTDc,https://www.nio.com/ec7
nio:ec7:2024:ec7_100kwh,nio,NIO,ec7,EC7,2024,base,Base,100kwh,100 kWh,Suv,Awd,480,850,100,93,nmc,200,11,,,3.9,200,Ccs2|GbTDc,https://www.nio.com/ec7
nio:ec7:2025:ec7,nio,NIO,ec7,EC7,2025,base,Base,,,Suv,Awd,480,850,75,70,nmc,200,11,,,3.9,200,Ccs2|GbTDc,https://www.nio.com/ec7
nio:ec7:2025:ec7_150kwh,nio,NIO,ec7,EC7,2025,base,Base,150kwh,150 kWh,Suv,Awd,480,850,150,140,nmc,200,11,,,3.9,200,Ccs2|GbTDc,https://www.nio.com/ec7
nio:ec7:2025:ec7_100kwh,nio,NIO,ec7,EC7,2025,base,Base,100kwh,100 kWh,Suv,Awd,480,850,100,93,nmc,200,11,,,3.9,200,Ccs2|GbTDc,https://www.nio.com/ec7
nio:es6:2023:es6,nio,NIO,es6,ES6,2023,base,Base,,,Suv,Awd,480,850,75,70,nmc,200,11,,,4.7,200,Ccs2|GbTDc,https://www.nio.com/es6
nio:es6:2023:es6_100kwh,nio,NIO,es6,ES6,2023,base,Base,100kwh,100 kWh,Suv,Awd,480,850,100,93,nmc,200,11,,,4.7,200,Ccs2|GbTDc,https://www.nio.com/es6
nio:es6:2023:es6_150kwh,nio,NIO,es6,ES6,2023,base,Base,150kwh,150 kWh,Suv,Awd,480,850,150,140,nmc,200,11,,,4.7,200,Ccs2|GbTDc,https://www.nio.com/es6
nio:es6:2024:es6,nio,NIO,es6,ES6,2024,base,Base,,,Suv,Awd,480,850,75,70,nmc,200,11,,,4.7,200,Ccs2|GbTDc,https://www.nio.com/es6
nio:es6:2024:es6_100kwh,nio,NIO,es6,ES6,2024,base,Base,100kwh,100 kWh,Suv,Awd,480,850,100,93,nmc,200,11,,,4.7,200,Ccs2|GbTDc,https://www.nio.com/es6
nio:es6:2024:es6_150kwh,nio,NIO,es6,ES6,2024,base,Base,150kwh,150 kWh,Suv,Awd,480,850,150,140,nmc,200,11,,,4.7,200,Ccs2|GbTDc,https://www.nio.com/es6
